index,Iframe,domain,filename
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://cig.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9473_20170730_203705/html_200_20170730_203705.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-tambov.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9882_20170730_211124/html_200_20170730_211124.txt
0,"<iframe frameborder=""0"" height=""8500px"" scrolling=""no"" src=""http://vip-zzakazz.ru/3dlamps-a1/?ref=6525&amp;lnk=1377096"" width=""100%""></iframe>",http://vozne.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5146_20170730_212009/html_200_20170730_212009.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://mario.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6746_20170730_212112/html_200_20170730_212112.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://shar-pei.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3561_20170730_212132/html_200_20170730_212132.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-vostok.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9208_20170730_212602/html_200_20170730_212602.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-bryansk.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1436_20170730_212658/html_200_20170730_212658.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://land.lptracker.ru/?ref=14037&amp;ip=209.249.157.102user_agent=Mozilla%2F5.0+%28compatible%3B+MSIE+8.0%3B+Windows+NT+6.1%3B+Trident%2F4.0%3B+GTB7.4%3B+InfoPath.2%3B+SV1%3B+.NET+CLR+3.3.69573%3B+WOW64%3B+en-US%29&amp;utm_source=&amp;utm_campaign=&amp;utm_term=&amp;utm_content=&amp;referer="" style=""padding:0px; margin:0px;"" width=""100%""></iframe>",http://crm-lptracker.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9673_20170730_212744/html_200_20170730_212744.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://avtoline.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6383_20170730_213142/html_200_20170730_213142.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://roszdravnadzor.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2185_20170730_214909/html_200_20170730_214909.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://prikupi.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9687_20170730_215202/html_200_20170730_215202.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://ilt.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4987_20170730_224605/html_200_20170730_224605.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=fxavatrader.com&amp;pid=9PO755G95""></iframe>",http://fxavatrader.com,/mnt/eznfs1/scrap_data_22_bot3/16/Win7_32_IE8_16_8049_20170801_151555/html_200_20170801_151555.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=welsads.info&amp;pid=9PO755G95""></iframe>",http://welsads.info,/mnt/eznfs1/scrap_data_22_bot3/16/Win7_32_IE8_16_8373_20170801_151624/html_200_20170801_151624.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=leobenads.info&amp;pid=9PO755G95""></iframe>",http://leobenads.info,/mnt/eznfs1/scrap_data_22_bot3/16/Win7_32_IE8_16_2072_20170801_151630/html_200_20170801_151630.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=haamburgads.info&amp;pid=9PO755G95""></iframe>",http://haamburgads.info/banners/countryhits,/mnt/eznfs1/scrap_data_22_bot3/17/Win7_32_IE8_17_3912_20170801_162420/html_200_20170801_162420.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=bruckads.info&amp;pid=9PO755G95""></iframe>",http://bruckads.info/banners/countryhits,/mnt/eznfs1/scrap_data_22_bot3/17/Win7_32_IE8_17_2822_20170801_162438/html_200_20170801_162438.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=fxavatrader.com&amp;pid=9PO755G95""></iframe>",http://fxavatrader.com/banners/countryhits,/mnt/eznfs1/scrap_data_22_bot3/17/Win7_32_IE8_17_7285_20170801_162503/html_200_20170801_162503.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=rockhillads.info&amp;pid=9PO755G95""></iframe>",http://rockhillads.info/banners/countryhits,/mnt/eznfs1/scrap_data_22_bot3/17/Win7_32_IE8_17_2981_20170801_162548/html_200_20170801_162548.txt
